Fecha de Inscripción;Género;Distrito;Tramos de Edad;Nacionalidad;Código Objetivo Profesional 1;Objetivo Profesional 1;Código Objetivo Profesional 2;Objetivo Profesional 2;Código Objetivo Profesional 3;Objetivo Profesional 3
mar-20;Hombre;Villa De Vallecas;Entre 36 y 45 años;Comunitaria;5120;Camareros asalariados;2652;Profesionales de relaciones públicas;3613;Asistentes de dirección y administrativos
mar-20;Mujer;Puente De Vallecas;Entre 26 y 35 años;Extracomunitaria;5500;Cajeros y taquilleros (excepto bancos);5120;Camareros asalariados;9310;Ayudantes de cocina
mar-20;Mujer;Arganzuela;Entre 46 y 55 años;Española;3613;Asistentes de dirección y administrativos;3613;Asistentes de dirección y administrativos;4412;Recepcionistas (excepto de hoteles)
mar-20;Mujer;Vicálvaro;Entre 46 y 55 años;Extracomunitaria;2322;Profesores de enseñanza no reglada de idiomas;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;;
mar-20;Mujer;Barajas;Entre 36 y 45 años;Española;2624;Especialistas en políticas y servicios de personal y afines;;;;
mar-20;Mujer;Puente De Vallecas;Entre 56 y 65 años;Española;9431;Ordenanzas;4411;Empleados de información al usuario;4423;Telefonistas
mar-20;Mujer;Tetuán;Entre 36 y 45 años;Española;5611;Auxiliares de enfermería hospitalaria;5500;Cajeros y taquilleros (excepto bancos);5120;Camareros asalariados
mar-20;Mujer;Vicálvaro;Entre 56 y 65 años;Española;5430;Expendedores de gasolineras;8411;Conductores propietarios de automóviles, taxis y furgonetas;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados
mar-20;Mujer;Vicálvaro;Entre 36 y 45 años;Extracomunitaria;5220;Vendedores en tiendas y almacenes;9700;Peones de las industrias manufactureras;9820;Reponedores
mar-20;Mujer;Otro Municipio;Entre 26 y 35 años;Comunitaria;5500;Cajeros y taquilleros (excepto bancos);9820;Reponedores;5420;Operadores de telemarketing
mar-20;Hombre;Villa De Vallecas;Entre 26 y 35 años;Española;3124;Técnicos en electrónica (excepto electromedicina);3123;Técnicos en electricidad;7533;Instaladores y reparadores en tecnologías de la información y las comunicaciones
mar-20;Hombre;Moncloa-aravaca;Entre 26 y 35 años;Extracomunitaria;2729;Especialistas en bases de datos y en redes informáticas no clasificados bajo otros epígrafes;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes;;
mar-20;Mujer;San Blas;Entre 36 y 45 años;Extracomunitaria;8153;Operadores de máquinas de coser y bordar;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5721;Cuidadores de niños en guarderías y centros educativos
mar-20;Mujer;Moratalaz;Entre 46 y 55 años;Española;5611;Auxiliares de enfermería hospitalaria;5710;Trabajadores de los cuidados personales a domicilio;8332;Operadores de grúas, montacargas y de maquinaria similar de movimiento de materiales
mar-20;Mujer;Puente De Vallecas;Entre 46 y 55 años;Española;9811;Peones del transporte de mercancías y descargadores;5710;Trabajadores de los cuidados personales a domicilio;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
mar-20;Hombre;Latina;Entre 56 y 65 años;Extracomunitaria;7191;Mantenedores de edificios;9811;Peones del transporte de mercancías y descargadores;8412;Conductores asalariados de automóviles, taxis y furgonetas
mar-20;Mujer;Carabanchel;Entre 46 y 55 años;Española;3613;Asistentes de dirección y administrativos;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4424;Teleoperadores
mar-20;Mujer;Otro Municipio;Entre 26 y 35 años;Española;5220;Vendedores en tiendas y almacenes;;;;
mar-20;Mujer;Ciudad Lineal;Entre 26 y 35 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9310;Ayudantes de cocina;9700;Peones de las industrias manufactureras
mar-20;Mujer;Barajas;Entre 26 y 35 años;Española;5220;Vendedores en tiendas y almacenes;5812;Especialistas en tratamientos de estética, bienestar y afines;3613;Asistentes de dirección y administrativos
mar-20;Mujer;Moncloa-aravaca;Entre 56 y 65 años;Española;3613;Asistentes de dirección y administrativos;4111;Empleados de contabilidad;;
mar-20;Hombre;Latina;Entre 36 y 45 años;Extracomunitaria;5120;Camareros asalariados;9229;Otro personal de limpieza;5220;Vendedores en tiendas y almacenes
mar-20;Hombre;Otro Municipio;Entre 26 y 35 años;Española;;;;;;
mar-20;Mujer;Moratalaz;Entre 46 y 55 años;Española;8412;Conductores asalariados de automóviles, taxis y furgonetas;3739;Otros técnicos y profesionales de apoyo de actividades culturales y artísticas;9811;Peones del transporte de mercancías y descargadores
mar-20;Hombre;Carabanchel;Entre 36 y 45 años;Española;5833;Conserjes de edificios;9811;Peones del transporte de mercancías y descargadores;9820;Reponedores
mar-20;Mujer;Fuencarral-el Pardo;Entre 46 y 55 años;Española;1211;Directores financieros;2220;Profesores de formación profesional (materias específicas);3613;Asistentes de dirección y administrativos
mar-20;Mujer;Usera;Entre 56 y 65 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5811;Peluqueros;;
mar-20;Mujer;Carabanchel;Entre 56 y 65 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9310;Ayudantes de cocina;9310;Ayudantes de cocina
mar-20;Mujer;Otro Municipio;Entre 26 y 35 años;Española;5420;Operadores de telemarketing;;;;
mar-20;Mujer;Fuencarral-el Pardo;Entre 56 y 65 años;Española;2421;Biólogos, botánicos, zoólogos y afines;5220;Vendedores en tiendas y almacenes;3339;Otros profesionales de las terapias alternativas
mar-20;Hombre;Centro;Entre 26 y 35 años;Española;2484;Diseñadores gráficos y multimedia;5220;Vendedores en tiendas y almacenes;9310;Ayudantes de cocina
mar-20;Mujer;Puente De Vallecas;Entre 46 y 55 años;Española;5622;Técnicos de emergencias sanitarias;5710;Trabajadores de los cuidados personales a domicilio;5629;Trabajadores de los cuidados a las personas en servicios de salud no clasificados bajo otros epígrafes
mar-20;Mujer;Otro Municipio;Entre 36 y 45 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9100;Empleados domésticos;5710;Trabajadores de los cuidados personales a domicilio
mar-20;Mujer;Carabanchel;Entre 36 y 45 años;Española;4111;Empleados de contabilidad;3613;Asistentes de dirección y administrativos;4112;Empleados de control de personal y nóminas
mar-20;Hombre;Puente De Vallecas;Entre 26 y 35 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;7121;Albañiles;5220;Vendedores en tiendas y almacenes
mar-20;Mujer;Puente De Vallecas;Entre 56 y 65 años;Española;7295;Personal de limpieza de fachadas de edificios y chimeneas;5833;Conserjes de edificios;5710;Trabajadores de los cuidados personales a domicilio
mar-20;Mujer;San Blas;Entre 26 y 35 años;Española;9811;Peones del transporte de mercancías y descargadores;2484;Diseñadores gráficos y multimedia;7222;Montadores-instaladores de gas en edificios
mar-20;Hombre;Vicálvaro;Entre 56 y 65 años;Comunitaria;9602;Peones de la construcción de edificios;;;;
mar-20;Mujer;Salamanca;Entre 56 y 65 años;Española;5710;Trabajadores de los cuidados personales a domicilio;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9100;Empleados domésticos
mar-20;Mujer;Carabanchel;Entre 46 y 55 años;Española;3613;Asistentes de dirección y administrativos;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4123;Empleados de logística y transporte de pasajeros y mercancías
mar-20;Mujer;Vicálvaro;Entre 46 y 55 años;Española;3613;Asistentes de dirección y administrativos;4301;Grabadores de datos;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes
mar-20;Mujer;Carabanchel;Entre 56 y 65 años;Española;9100;Empleados domésticos;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9820;Reponedores
mar-20;Mujer;San Blas;Entre 46 y 55 años;Extracomunitaria;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4424;Teleoperadores;4411;Empleados de información al usuario
mar-20;Hombre;Tetuán;Entre 46 y 55 años;Española;7191;Mantenedores de edificios;7510;Electricistas de la construcción y afines;7121;Albañiles
mar-20;Hombre;Tetuán;Entre 26 y 35 años;Española;3314;Técnicos en laboratorio de diagnóstico clínico;;;;
mar-20;Mujer;Carabanchel;Entre 56 y 65 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5120;Camareros asalariados;9310;Ayudantes de cocina
mar-20;Hombre;Tetuán;Entre 36 y 45 años;Española;2311;Profesores de educación especial;3510;Agentes y representantes comerciales;3613;Asistentes de dirección y administrativos
mar-20;Hombre;Vicálvaro;Entre 36 y 45 años;Española;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados;9811;Peones del transporte de mercancías y descargadores;5833;Conserjes de edificios
mar-20;Mujer;Latina;Entre 36 y 45 años;Extracomunitaria;3613;Asistentes de dirección y administrativos;4424;Teleoperadores;4412;Recepcionistas (excepto de hoteles)
mar-20;Mujer;Ciudad Lineal;Entre 46 y 55 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9100;Empleados domésticos;5710;Trabajadores de los cuidados personales a domicilio
mar-20;Mujer;Puente De Vallecas;Entre 46 y 55 años;Española;4301;Grabadores de datos;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4412;Recepcionistas (excepto de hoteles)
mar-20;Mujer;Carabanchel;Entre 46 y 55 años;Extracomunitaria;5710;Trabajadores de los cuidados personales a domicilio;5710;Trabajadores de los cuidados personales a domicilio;5611;Auxiliares de enfermería hospitalaria
mar-20;Hombre;Moncloa-aravaca;Entre 36 y 45 años;Extracomunitaria;5833;Conserjes de edificios;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9820;Reponedores
mar-20;Mujer;Villaverde;Entre 36 y 45 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5220;Vendedores en tiendas y almacenes;5492;Promotores de venta
mar-20;Mujer;Villaverde;Entre 36 y 45 años;Española;5220;Vendedores en tiendas y almacenes;9310;Ayudantes de cocina;5120;Camareros asalariados
mar-20;Mujer;Latina;Entre 26 y 35 años;Extracomunitaria;9229;Otro personal de limpieza;9310;Ayudantes de cocina;9100;Empleados domésticos
mar-20;Mujer;Centro;Entre 36 y 45 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5722;Cuidadores de niños en domicilios;5710;Trabajadores de los cuidados personales a domicilio
mar-20;Hombre;Villa De Vallecas;Entre 56 y 65 años;Española;7621;Trabajadores de procesos de preimpresión;8202;Ensambladores de equipos eléctricos y electrónicos;3532;Organizadores de conferencias y eventos
mar-20;Hombre;Usera;Menor de 25 años;Extracomunitaria;5220;Vendedores en tiendas y almacenes;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9820;Reponedores
mar-20;Mujer;Villaverde;Entre 36 y 45 años;Española;9100;Empleados domésticos;;;;
mar-20;Mujer;Carabanchel;Entre 46 y 55 años;Española;3613;Asistentes de dirección y administrativos;4412;Recepcionistas (excepto de hoteles);4411;Empleados de información al usuario
mar-20;Mujer;Vicálvaro;Entre 46 y 55 años;Española;5710;Trabajadores de los cuidados personales a domicilio;5611;Auxiliares de enfermería hospitalaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
mar-20;Hombre;Puente De Vallecas;Entre 46 y 55 años;Española;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados;9811;Peones del transporte de mercancías y descargadores;5833;Conserjes de edificios
mar-20;Mujer;Ciudad Lineal;Menor de 25 años;Extracomunitaria;5120;Camareros asalariados;9310;Ayudantes de cocina;9310;Ayudantes de cocina
mar-20;Mujer;Carabanchel;Entre 36 y 45 años;Española;5220;Vendedores en tiendas y almacenes;5500;Cajeros y taquilleros (excepto bancos);5220;Vendedores en tiendas y almacenes
mar-20;Mujer;Latina;Entre 36 y 45 años;Extracomunitaria;4424;Teleoperadores;5420;Operadores de telemarketing;4424;Teleoperadores
mar-20;Mujer;Otro Municipio;Entre 26 y 35 años;Extracomunitaria;5120;Camareros asalariados;9811;Peones del transporte de mercancías y descargadores;9820;Reponedores
mar-20;Mujer;Carabanchel;Entre 46 y 55 años;Española;5710;Trabajadores de los cuidados personales a domicilio;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9310;Ayudantes de cocina
mar-20;Mujer;Otro Municipio;Entre 26 y 35 años;Extracomunitaria;5824;Azafatos de tierra;;;;
mar-20;Hombre;Vicálvaro;Entre 56 y 65 años;Española;8412;Conductores asalariados de automóviles, taxis y furgonetas;;;;
mar-20;Mujer;Otro Municipio;Entre 36 y 45 años;Española;9700;Peones de las industrias manufactureras;5710;Trabajadores de los cuidados personales a domicilio;;
mar-20;Mujer;Puente De Vallecas;Entre 56 y 65 años;Española;5300;Comerciantes propietarios de tiendas;;;;
mar-20;Mujer;Chamberí;Entre 46 y 55 años;Española;5824;Azafatos de tierra;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;2923;Filólogos, intérpretes y traductores
mar-20;Hombre;Otro Municipio;Entre 36 y 45 años;Española;9811;Peones del transporte de mercancías y descargadores;3831;Técnicos de grabación audiovisual;5812;Especialistas en tratamientos de estética, bienestar y afines
mar-20;Hombre;Carabanchel;Entre 26 y 35 años;Comunitaria;9229;Otro personal de limpieza;9602;Peones de la construcción de edificios;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados
mar-20;Mujer;Ciudad Lineal;Entre 46 y 55 años;Extracomunitaria;9310;Ayudantes de cocina;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9100;Empleados domésticos
mar-20;Mujer;Arganzuela;Entre 26 y 35 años;Comunitaria;5220;Vendedores en tiendas y almacenes;4412;Recepcionistas (excepto de hoteles);5824;Azafatos de tierra
mar-20;Hombre;Otro Municipio;Entre 56 y 65 años;Española;5000;Camareros y cocineros propietarios;;;;
mar-20;Mujer;Barajas;Entre 36 y 45 años;Española;5420;Operadores de telemarketing;;;;
mar-20;Hombre;Centro;Entre 46 y 55 años;Española;2911;Archivistas y conservadores de museos;2911;Archivistas y conservadores de museos;;
mar-20;Mujer;Otro Municipio;Entre 26 y 35 años;Española;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes;;;;
mar-20;Mujer;Carabanchel;Entre 46 y 55 años;Española;3613;Asistentes de dirección y administrativos;;;;
mar-20;Mujer;Latina;Entre 46 y 55 años;Española;2823;Psicólogos;;;;
mar-20;Mujer;Salamanca;Entre 46 y 55 años;Española;2823;Psicólogos;;;;
mar-20;Mujer;Ciudad Lineal;Entre 46 y 55 años;Española;3613;Asistentes de dirección y administrativos;;;;
mar-20;Hombre;Moncloa-aravaca;Entre 46 y 55 años;Española;2721;Diseñadores y administradores de bases de datos;;;;
mar-20;Mujer;Chamartín;Entre 56 y 65 años;Española;2159;Profesionales de la salud no clasificados bajo otros epígrafes;;;;
mar-20;Mujer;Otro Municipio;Entre 46 y 55 años;Española;2824;Profesionales del trabajo y la educación social;;;;
mar-20;Mujer;Puente De Vallecas;Entre 46 y 55 años;Española;2824;Profesionales del trabajo y la educación social;;;;
mar-20;Mujer;Villaverde;Entre 56 y 65 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;;;;
mar-20;Mujer;Ciudad Lineal;Entre 56 y 65 años;Española;2823;Psicólogos;;;;
mar-20;Hombre;Latina;Entre 56 y 65 años;Española;7231;Pintores y empapeladores;;;;
