Fecha de Inscripción;Género;Distrito;Tramos de Edad;Nacionalidad;Código Objetivo Profesional 1;Objetivo Profesional 1;Código Objetivo Profesional 2;Objetivo Profesional 2;Código Objetivo Profesional 3;Objetivo Profesional 3
dic-18;Mujer;Villaverde;Entre 46 y 55 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;3613;Asistentes de dirección y administrativos;3739;Otros técnicos y profesionales de apoyo de actividades culturales y artísticas
dic-18;Mujer;Usera;Entre 36 y 45 años;Española;5220;Vendedores en tiendas y almacenes;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4309;Empleados administrativos sin tareas de atención al público no clasificados bajo otros epígrafes
dic-18;Mujer;Latina;Entre 36 y 45 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;3613;Asistentes de dirección y administrativos;3613;Asistentes de dirección y administrativos
dic-18;Mujer;Fuencarral-el Pardo;Entre 56 y 65 años;Española;2823;Psicólogos;;;;
dic-18;Mujer;Salamanca;Entre 56 y 65 años;Española;2121;Enfermeros no especializados;;;;
dic-18;Mujer;Otro Municipio;Entre 46 y 55 años;Española;9700;Peones de las industrias manufactureras;5811;Peluqueros;5220;Vendedores en tiendas y almacenes
dic-18;Mujer;Tetuán;Entre 46 y 55 años;Española;3613;Asistentes de dirección y administrativos;4301;Grabadores de datos;4412;Recepcionistas (excepto de hoteles)
dic-18;Mujer;Carabanchel;Entre 36 y 45 años;Española;2823;Psicólogos;;;;
dic-18;Mujer;San Blas;Entre 46 y 55 años;Española;2823;Psicólogos;;;;
dic-18;Mujer;Ciudad Lineal;Entre 46 y 55 años;Española;2823;Psicólogos;;;;
dic-18;Mujer;Moncloa-aravaca;Entre 46 y 55 años;Española;3613;Asistentes de dirección y administrativos;3613;Asistentes de dirección y administrativos;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes
dic-18;Mujer;Fuencarral-el Pardo;Entre 56 y 65 años;Española;3613;Asistentes de dirección y administrativos;4412;Recepcionistas (excepto de hoteles);5710;Trabajadores de los cuidados personales a domicilio
dic-18;Mujer;Arganzuela;Entre 46 y 55 años;Española;5220;Vendedores en tiendas y almacenes;4422;Recepcionistas de hoteles;2630;Técnicos de empresas y actividades turísticas
dic-18;Mujer;Arganzuela;Entre 36 y 45 años;Española;2823;Psicólogos;;;;
dic-18;Mujer;Otro Municipio;Entre 46 y 55 años;Española;4111;Empleados de contabilidad;4411;Empleados de información al usuario;3613;Asistentes de dirección y administrativos
dic-18;Mujer;Puente De Vallecas;Menor de 25 años;Española;3724;Monitores de actividades recreativas y de entretenimiento;3724;Monitores de actividades recreativas y de entretenimiento;5722;Cuidadores de niños en domicilios
dic-18;Mujer;Moratalaz;Entre 46 y 55 años;Española;4412;Recepcionistas (excepto de hoteles);3613;Asistentes de dirección y administrativos;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes
dic-18;Mujer;Puente De Vallecas;Entre 46 y 55 años;Española;2823;Psicólogos;;;;
dic-18;Hombre;Villa De Vallecas;Menor de 25 años;Española;3724;Monitores de actividades recreativas y de entretenimiento;3724;Monitores de actividades recreativas y de entretenimiento;;
dic-18;Mujer;Tetuán;Entre 56 y 65 años;Española;2159;Profesionales de la salud no clasificados bajo otros epígrafes;;;;
dic-18;Mujer;Puente De Vallecas;Entre 46 y 55 años;Española;;;;;;
dic-18;Mujer;Ciudad Lineal;Entre 46 y 55 años;Española;3613;Asistentes de dirección y administrativos;;;;
dic-18;Hombre;Tetuán;Entre 26 y 35 años;Extracomunitaria;5220;Vendedores en tiendas y almacenes;5120;Camareros asalariados;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes
dic-18;Mujer;Puente De Vallecas;Menor de 25 años;Española;3724;Monitores de actividades recreativas y de entretenimiento;3724;Monitores de actividades recreativas y de entretenimiento;2252;Técnicos en educación infantil
dic-18;Hombre;Fuencarral-el Pardo;Entre 26 y 35 años;Española;2823;Psicólogos;;;;
dic-18;Hombre;Puente De Vallecas;Menor de 25 años;Española;3724;Monitores de actividades recreativas y de entretenimiento;3724;Monitores de actividades recreativas y de entretenimiento;;
dic-18;Mujer;Fuencarral-el Pardo;Entre 36 y 45 años;Española;2823;Psicólogos;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes;3613;Asistentes de dirección y administrativos
dic-18;Mujer;Puente De Vallecas;Menor de 25 años;Española;3724;Monitores de actividades recreativas y de entretenimiento;3715;Animadores comunitarios;;
dic-18;Mujer;Villa De Vallecas;Entre 46 y 55 años;Española;3613;Asistentes de dirección y administrativos;;;;
dic-18;Hombre;Fuencarral-el Pardo;Entre 46 y 55 años;Española;2159;Profesionales de la salud no clasificados bajo otros epígrafes;2823;Psicólogos;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes
dic-18;Hombre;Puente De Vallecas;Menor de 25 años;Española;3724;Monitores de actividades recreativas y de entretenimiento;3724;Monitores de actividades recreativas y de entretenimiento;;
dic-18;Mujer;Usera;Entre 46 y 55 años;Comunitaria;5420;Operadores de telemarketing;3402;Comerciales de préstamos y créditos;3510;Agentes y representantes comerciales
dic-18;Mujer;Puente De Vallecas;Entre 46 y 55 años;Española;3613;Asistentes de dirección y administrativos;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4412;Recepcionistas (excepto de hoteles)
dic-18;Mujer;Puente De Vallecas;Entre 46 y 55 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;3510;Agentes y representantes comerciales;4411;Empleados de información al usuario
dic-18;Hombre;Puente De Vallecas;Menor de 25 años;Española;3724;Monitores de actividades recreativas y de entretenimiento;3724;Monitores de actividades recreativas y de entretenimiento;;
dic-18;Mujer;Carabanchel;Entre 56 y 65 años;Española;5120;Camareros asalariados;9310;Ayudantes de cocina;;
dic-18;Mujer;Puente De Vallecas;Entre 26 y 35 años;Española;3724;Monitores de actividades recreativas y de entretenimiento;3724;Monitores de actividades recreativas y de entretenimiento;;
dic-18;Mujer;Fuencarral-el Pardo;Entre 56 y 65 años;Española;3613;Asistentes de dirección y administrativos;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;;
dic-18;Mujer;Puente De Vallecas;Entre 46 y 55 años;Española;3613;Asistentes de dirección y administrativos;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4301;Grabadores de datos
dic-18;Mujer;Fuencarral-el Pardo;Entre 46 y 55 años;Española;5500;Cajeros y taquilleros (excepto bancos);3613;Asistentes de dirección y administrativos;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes
dic-18;Hombre;Villaverde;Entre 46 y 55 años;Extracomunitaria;2322;Profesores de enseñanza no reglada de idiomas;;;;
dic-18;Hombre;Otro Municipio;Entre 26 y 35 años;Española;2140;Farmacéuticos;;;;
dic-18;Hombre;Villaverde;Entre 26 y 35 años;Extracomunitaria;5220;Vendedores en tiendas y almacenes;;;;
dic-18;Mujer;Puente De Vallecas;Entre 56 y 65 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4412;Recepcionistas (excepto de hoteles);;
dic-18;Mujer;Centro;Entre 26 y 35 años;Española;2922;Periodistas;;;;
dic-18;Hombre;Puente De Vallecas;Entre 26 y 35 años;Española;2922;Periodistas;2652;Profesionales de relaciones públicas;2484;Diseñadores gráficos y multimedia
dic-18;Mujer;Salamanca;Entre 56 y 65 años;Española;3613;Asistentes de dirección y administrativos;3613;Asistentes de dirección y administrativos;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes
dic-18;Mujer;Tetuán;Entre 26 y 35 años;Española;2922;Periodistas;;;;
dic-18;Mujer;Retiro;Entre 56 y 65 años;Española;3613;Asistentes de dirección y administrativos;;;;
dic-18;Mujer;Ciudad Lineal;Entre 26 y 35 años;Española;2922;Periodistas;;;;
dic-18;Hombre;Moratalaz;Entre 46 y 55 años;Española;3110;Delineantes y dibujantes técnicos;;;;
dic-18;Hombre;Otro Municipio;Entre 26 y 35 años;Española;2922;Periodistas;5825;Guías de turismo;2652;Profesionales de relaciones públicas
dic-18;Mujer;Latina;Menor de 25 años;Española;2922;Periodistas;;;;
dic-18;Mujer;Puente De Vallecas;Entre 46 y 55 años;Española;3613;Asistentes de dirección y administrativos;4111;Empleados de contabilidad;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes
dic-18;Mujer;San Blas;Entre 26 y 35 años;Española;2922;Periodistas;2652;Profesionales de relaciones públicas;4424;Teleoperadores
dic-18;Mujer;Villa De Vallecas;Entre 36 y 45 años;Española;3110;Delineantes y dibujantes técnicos;;;;
dic-18;Hombre;Fuencarral-el Pardo;Menor de 25 años;Española;2922;Periodistas;2936;Locutores de radio, televisión y otros presentadores;2652;Profesionales de relaciones públicas
dic-18;Mujer;Puente De Vallecas;Entre 56 y 65 años;Española;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados;5500;Cajeros y taquilleros (excepto bancos);4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes
dic-18;Mujer;Carabanchel;Entre 46 y 55 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;3613;Asistentes de dirección y administrativos;4309;Empleados administrativos sin tareas de atención al público no clasificados bajo otros epígrafes
dic-18;Hombre;Fuencarral-el Pardo;Menor de 25 años;Española;2922;Periodistas;;;;
dic-18;Mujer;Otro Municipio;Entre 26 y 35 años;Española;2922;Periodistas;;;;
dic-18;Hombre;San Blas;Entre 56 y 65 años;Española;3110;Delineantes y dibujantes técnicos;;;;
dic-18;Mujer;Latina;Entre 36 y 45 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4111;Empleados de contabilidad;4112;Empleados de control de personal y nóminas
dic-18;Hombre;Otro Municipio;Entre 26 y 35 años;Española;3831;Técnicos de grabación audiovisual;;;;
dic-18;Mujer;Chamberí;Entre 46 y 55 años;Española;2823;Psicólogos;2240;Profesores de enseñanza primaria;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes
dic-18;Mujer;Puente De Vallecas;Entre 56 y 65 años;Española;4112;Empleados de control de personal y nóminas;3613;Asistentes de dirección y administrativos;4210;Empleados de bibliotecas y archivos
dic-18;Hombre;Usera;Entre 56 y 65 años;Española;2823;Psicólogos;;;;
dic-18;Mujer;Puente De Vallecas;Entre 46 y 55 años;Española;9512;Peones agrícolas en huertas, invernaderos, viveros y jardines;9820;Reponedores;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
dic-18;Mujer;Hortaleza;Entre 46 y 55 años;Española;4111;Empleados de contabilidad;4301;Grabadores de datos;3613;Asistentes de dirección y administrativos
dic-18;Mujer;Carabanchel;Entre 46 y 55 años;Española;4309;Empleados administrativos sin tareas de atención al público no clasificados bajo otros epígrafes;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;5500;Cajeros y taquilleros (excepto bancos)
dic-18;Mujer;Centro;Entre 56 y 65 años;Española;2823;Psicólogos;;;;
dic-18;Hombre;Chamartín;Menor de 25 años;Española;5833;Conserjes de edificios;5120;Camareros asalariados;5220;Vendedores en tiendas y almacenes
dic-18;Mujer;Puente De Vallecas;Entre 36 y 45 años;Española;;;;;;
dic-18;Hombre;Chamberí;Entre 46 y 55 años;Extracomunitaria;5120;Camareros asalariados;5420;Operadores de telemarketing;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes
dic-18;Hombre;Otro Municipio;Menor de 25 años;Española;9512;Peones agrícolas en huertas, invernaderos, viveros y jardines;;;;
dic-18;Mujer;Arganzuela;Entre 36 y 45 años;Española;5710;Trabajadores de los cuidados personales a domicilio;;;;
dic-18;Mujer;Otro Municipio;Menor de 25 años;Española;9512;Peones agrícolas en huertas, invernaderos, viveros y jardines;9543;Peones forestales y de la caza;5220;Vendedores en tiendas y almacenes
dic-18;Hombre;Otro Municipio;Entre 26 y 35 años;Española;9512;Peones agrícolas en huertas, invernaderos, viveros y jardines;8420;Conductores de autobuses y tranvías;5220;Vendedores en tiendas y almacenes
dic-18;Hombre;Retiro;Entre 26 y 35 años;Española;2922;Periodistas;;;;
dic-18;Hombre;San Blas;Entre 46 y 55 años;Española;4309;Empleados administrativos sin tareas de atención al público no clasificados bajo otros epígrafes;9431;Ordenanzas;9820;Reponedores
dic-18;Mujer;Latina;Entre 26 y 35 años;Española;2251;Maestros de educación infantil;2240;Profesores de enseñanza primaria;2252;Técnicos en educación infantil
dic-18;Hombre;Usera;Menor de 25 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9443;Barrenderos y afines;9602;Peones de la construcción de edificios
dic-18;Hombre;Otro Municipio;Entre 26 y 35 años;Española;2922;Periodistas;;;;
dic-18;Hombre;Otro Municipio;Entre 26 y 35 años;Española;2922;Periodistas;2936;Locutores de radio, televisión y otros presentadores;3722;Entrenadores y árbitros de actividades deportivas
dic-18;Hombre;Usera;Entre 46 y 55 años;Española;7894;Fumigadores y otros controladores de plagas y malas hierbas;9443;Barrenderos y afines;8412;Conductores asalariados de automóviles, taxis y furgonetas
dic-18;Hombre;Puente De Vallecas;Entre 26 y 35 años;Extracomunitaria;9223;Limpiadores de ventanas;7231;Pintores y empapeladores;9310;Ayudantes de cocina
dic-18;Mujer;San Blas;Entre 36 y 45 años;Extracomunitaria;5220;Vendedores en tiendas y almacenes;5500;Cajeros y taquilleros (excepto bancos);9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
dic-18;Mujer;Tetuán;Entre 46 y 55 años;Española;5611;Auxiliares de enfermería hospitalaria;5710;Trabajadores de los cuidados personales a domicilio;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
dic-18;Mujer;Fuencarral-el Pardo;Entre 26 y 35 años;Extracomunitaria;2624;Especialistas en políticas y servicios de personal y afines;2624;Especialistas en políticas y servicios de personal y afines;4223;Empleados de servicio de personal
dic-18;Mujer;Otro Municipio;Menor de 25 años;Española;9512;Peones agrícolas en huertas, invernaderos, viveros y jardines;9811;Peones del transporte de mercancías y descargadores;5220;Vendedores en tiendas y almacenes
